YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT,NRSNG_VISITS_CNT,MSW_VISITS_CNT,AIDE_VISITS_CNT,TOT_NRSNG_MNTS,HOSPC_RHC_DAYS_PCT
2023,FY,PROVIDER,HOS,011582,Comfort Care Hospice Of Greenville,Greenville,AL,36037,73,76,9389,2215931,1372316,1372316,1627545,45,78,81,36,64,77,23,0,0,0,0,0,2.40,0,*,*,0,29,0,39,17,0,0,0,0,0,0,0,3098,359,3632,179955,100
2023,FY,PROVIDER,HOS,011583,Community Hospice Care,Tallassee,AL,36078,96,98,8103,1768531,1249158,1249158,1455064,38,*,83,35,65,88,13,0,0,0,0,0,2.08,0,15,*,0,14,0,50,15,*,0,0,0,0,0,0,1689,365,1681,75615,100
2023,FY,PROVIDER,HOS,011586,Amedisys Hospice Of Hamilton,Hamilton,AL,35570,214,226,23332,6450800,3485539,3485539,4140703,44,86,82,43,57,97,*,0,0,0,*,0,2.16,*,15,*,0,40,0,23,15,*,0,*,0,0,0,0,7737,1001,6266,368430,100
2023,FY,PROVIDER,HOS,011591,Hope Hospice Llc,Gardendale,AL,35071,336,365,31883,6595974,4897853,4897853,5678588,16,*,82,37,63,94,6,0,*,0,*,0,2.19,0,24,11,0,15,0,38,11,*,*,*,0,0,*,0,10122,1402,8439,475140,100
2023,FY,PROVIDER,HOS,011592,Preferred Hospice,Florence,AL,35630,208,211,14626,3422400,2260626,2260626,2683851,29,*,82,42,58,90,8,0,*,0,*,0,2.00,*,9,*,0,48,0,29,9,*,0,*,0,0,*,0,3483,737,3766,177810,100
2023,FY,PROVIDER,HOS,011597,Aveanna Hospice Of Andalusia,Andalusia,AL,36420,175,186,14120,3242453,2175428,2175428,2581935,40,93,82,41,59,93,6,0,*,0,*,0,2.32,0,16,*,0,21,0,53,9,*,0,*,0,0,0,0,4237,820,3164,177165,100
2023,FY,PROVIDER,HOS,011598,Vitalcaring Group,Saraland,AL,36571,135,140,13945,2970096,2137483,2137483,2469237,30,53,82,41,59,79,19,*,*,0,0,0,2.11,0,14,*,0,29,0,40,14,*,*,0,0,0,*,0,3011,515,3652,128175,100
2023,FY,PROVIDER,HOS,011600,Enhabit Hospice Prattville,Montgomery,AL,36106,278,288,22891,5901193,3586734,3586734,4179202,19,*,82,39,61,75,24,0,*,0,0,*,2.29,*,20,10,0,27,0,26,10,*,*,*,0,0,0,0,7057,1276,4430,431730,99
2023,FY,PROVIDER,HOS,011602,Gentiva Phenix City,Auburn,AL,36830,263,282,31511,6078513,4775154,4775154,5549603,36,5,80,38,62,64,35,0,*,*,*,0,2.21,0,15,*,*,30,0,43,11,*,0,*,0,*,0,0,6741,1451,4943,236340,99
2023,FY,PROVIDER,HOS,011603,Dayspring Hospice Llc,Enterprise,AL,36330,367,396,32103,7399814,4778384,4778384,5751307,29,17,80,42,58,86,11,*,*,0,*,*,2.25,*,25,*,0,36,0,18,13,*,0,3,0,0,0,*,10068,1159,8204,607425,100
2023,FY,PROVIDER,HOS,011604,Legacy Hospice Of The East Llc,Demopolis,AL,36732,192,196,29296,5734328,4306422,4306422,5073716,40,81,80,41,59,55,44,0,*,0,*,0,2.32,0,16,*,0,18,0,42,14,*,0,*,0,*,*,0,8152,990,6892,387810,99
2023,FY,PROVIDER,HOS,011605,Gentiva Mobile,Mobile,AL,36606,1172,1249,121330,25305532,18661838,18661838,21497233,24,2,81,39,61,83,14,*,1,*,*,*,2.29,*,19,*,0,29,0,34,14,2,*,*,0,*,*,*,31522,5407,41221,1238625,99
2023,FY,PROVIDER,HOS,011607,Aveanna Hospice Of Pelham,Pelham,AL,35124,601,636,52940,12086122,8221587,8221587,9436350,25,*,82,36,64,70,29,*,*,0,*,*,2.35,*,23,6,0,27,0,34,8,2,0,*,0,*,*,0,12322,2099,17249,640785,99
2023,FY,PROVIDER,HOS,011612,Columbus Hospice Of Alabama,Phenix City,AL,36867,276,283,17263,3895121,3028129,3028129,3471919,29,*,80,43,57,80,17,*,*,0,*,0,2.32,0,28,6,0,10,0,30,14,*,*,*,0,0,7,*,3890,1056,4011,203070,96
2023,FY,PROVIDER,HOS,011617,Aveanna Hospice Of Pell City,Pell City,AL,35128,111,117,11062,2654822,1670555,1670555,1958624,43,*,82,32,68,84,15,0,0,0,*,*,2.12,*,16,*,0,37,0,33,*,*,0,0,0,0,*,0,3775,606,3527,187095,100
2023,FY,PROVIDER,HOS,011621,Ivy Creek Hospice,Dadeville,AL,36853,307,315,29956,6505837,4581866,4581866,5337824,23,*,81,45,55,90,8,*,*,0,*,*,2.07,*,19,4,0,23,0,40,7,*,0,*,0,*,*,0,7349,946,7783,324885,99
2023,FY,PROVIDER,HOS,011622,Hospice Of North Alabama Llc,Huntsville,AL,35805,1218,1302,110420,22501550,16798373,16798373,19620946,23,5,81,42,58,90,9,*,*,0,*,*,2.18,*,19,4,0,25,0,39,10,2,0,2,0,0,0,0,30466,2414,22369,1435650,100
2023,FY,PROVIDER,HOS,011623,Amedisys Hospice Of Montgomery,Montgomery,AL,36117,245,251,19888,5032918,3090319,3090319,3567935,22,*,82,47,53,66,30,*,*,0,*,0,2.31,*,27,*,0,32,0,20,10,*,0,*,0,*,0,*,4464,929,4637,207375,100
2023,FY,PROVIDER,HOS,011624,Affinity Hospice,Birmingham,AL,35209,910,976,95329,21773660,14697489,14697489,16950526,26,*,81,38,62,78,21,*,*,0,*,*,2.21,*,12,9,0,30,0,38,12,*,0,1,*,0,*,0,27046,3606,23786,993480,100
2023,FY,PROVIDER,HOS,011626,Hospice Of Alabama,Rainsville,AL,35986,209,219,21623,4717938,3211593,3211593,3858523,42,8,79,44,56,93,6,*,*,0,*,0,2.31,*,12,*,0,27,0,36,17,*,0,*,0,*,*,0,4465,865,5900,276330,100
2023,FY,PROVIDER,HOS,011628,Community Hospice Of Dale Medical Center,Ozark,AL,36360,74,76,8452,1780230,1249321,1249321,1480738,20,0,85,43,57,81,16,0,*,0,*,0,2.07,0,18,*,0,*,0,43,17,*,0,*,0,*,*,0,1339,191,1868,67365,99
2023,FY,PROVIDER,HOS,011629,Adoration Hospice,Oxford,AL,36203,183,207,18573,3643345,2838282,2838282,3299476,34,*,79,44,56,73,26,*,0,0,*,0,2.45,*,17,7,0,21,0,34,15,*,0,*,0,0,0,0,4395,630,4001,184005,99
2023,FY,PROVIDER,HOS,011632,Alabama Hospice Of The Shoals,Tuscumbia,AL,35674,131,141,12149,9295437,1860748,1860748,2221626,34,11,78,38,62,89,10,0,*,0,*,0,2.37,0,23,*,0,12,0,39,19,*,0,*,0,*,*,0,3233,489,3162,165615,99
2023,FY,PROVIDER,HOS,011634,Heartlite Hospice,Scottsboro,AL,35768,191,207,19065,11987439,2834065,2834065,3352432,23,*,81,40,60,96,*,*,*,*,0,*,2.35,*,18,*,0,20,0,43,14,*,0,*,0,0,0,0,4872,683,3129,168870,100
2023,FY,PROVIDER,HOS,011635,Aveanna Hospice Of Scottsboro,Scottsboro,AL,35768,138,144,12850,3001206,1937515,1937515,2297287,39,0,81,45,55,96,*,0,*,0,*,0,2.20,0,17,*,0,31,0,31,13,*,0,0,0,0,0,0,4053,468,4178,159585,99
2023,FY,PROVIDER,HOS,011636,Compassus-Troy,Troy,AL,36081,101,104,7340,1584627,1133020,1133020,1345655,36,29,81,44,56,75,25,0,0,0,0,0,2.26,0,22,13,0,25,0,16,11,*,11,*,0,0,0,0,2475,467,1789,123420,100
2023,FY,PROVIDER,HOS,011638,Expect Care Hospice,Hoover,AL,35255,541,594,66393,19888205,10146262,10146262,11640410,29,*,81,37,63,79,19,*,*,0,*,*,2.20,*,14,*,0,39,0,37,8,*,0,*,0,0,*,0,18113,3239,15502,781950,99
2023,FY,PROVIDER,HOS,011640,Aveanna Hospice Of Monroeville,Monroeville,AL,36460,52,53,2731,636698,418938,418938,496656,31,*,80,44,56,77,23,0,0,0,0,0,2.31,0,26,0,0,21,0,42,*,0,0,0,0,0,0,0,931,177,571,43830,99
2023,FY,PROVIDER,HOS,011642,Springhill Home Health And Hospice,Mobile,AL,36607,565,625,60498,12019638,9273868,9273868,10680167,20,*,81,41,59,77,21,*,*,0,0,*,2.49,*,25,*,0,24,0,33,14,*,0,*,0,0,0,0,15994,1729,13138,710640,100
2023,FY,PROVIDER,HOS,011643,Comfort Care  Hospice Of Cullman,Cullman,AL,35055,290,304,24791,5677646,3737303,3737303,4417533,40,*,81,38,62,98,*,*,0,0,0,0,2.25,0,17,*,0,24,0,43,11,*,0,*,0,*,0,0,7219,1127,6960,320175,100
2023,FY,PROVIDER,HOS,011654,Aveanna Hospice Of Decatur,Decatur,AL,35603,428,457,55165,12299784,8243301,8243301,9601194,30,4,81,40,60,87,12,*,*,0,*,*,1.99,0,14,*,0,36,0,34,13,*,0,0,0,0,0,0,16308,2319,13229,749430,100
2023,FY,PROVIDER,HOS,011655,Southerncare Greenville,Greenville,AL,36037,1742,1860,206737,42293401,30777400,30777400,36110371,34,40,81,44,56,76,23,*,1,*,*,*,2.20,*,17,*,*,24,0,46,10,2,*,1,*,*,*,0,59738,9618,62467,2237430,100
2023,FY,PROVIDER,HOS,011656,First Choice Hospice,Elba,AL,36323,34,37,4239,2172336,644759,644759,775741,35,*,81,38,62,74,*,0,0,0,*,0,2.14,0,*,0,0,35,0,32,*,0,0,0,0,0,0,0,1169,154,1818,58080,100
2023,FY,PROVIDER,HOS,011657,Alabama Hospice Care Of Birmingham,Trussville,AL,35173,115,127,12973,9460008,1987400,1987400,2283492,25,*,80,37,63,78,22,0,0,0,0,0,2.30,0,17,*,0,33,0,38,11,*,0,0,0,0,0,0,3650,372,3225,154755,100
2023,FY,PROVIDER,HOS,011660,Oasis Healthcare - Moody,Birmingham,AL,35235,389,418,43789,8665033,6610201,6610201,7618620,26,*,82,35,65,80,19,0,*,0,*,0,2.33,0,14,5,0,28,0,39,11,*,*,*,0,0,0,0,10999,1670,10808,450555,100
2023,FY,PROVIDER,HOS,011661,Coosa Valley Hospice,Sylacauga,AL,35150,81,90,9988,2259628,1483649,1483649,1761882,21,0,82,40,60,86,14,0,0,0,0,0,2.30,0,17,0,0,12,0,54,16,0,0,0,0,0,*,0,2571,269,3440,140190,99
2023,FY,PROVIDER,HOS,011662,Alabama Hospice Care Of Jasper,Jasper,AL,35501,177,199,20353,13990896,3051543,3051543,3620141,35,54,78,47,53,96,*,0,*,0,0,0,2.17,0,13,*,0,16,0,49,21,*,*,0,0,0,*,0,5661,682,3910,261645,99
2023,FY,PROVIDER,HOS,011663,Southeast Hospice Network,Jasper,AL,35501,345,353,34827,7147288,5282445,5282445,6164729,26,7,83,38,62,88,11,*,0,0,*,0,1.99,0,22,*,0,31,0,33,9,*,0,*,0,0,0,*,7789,1409,10604,416955,100
2023,FY,PROVIDER,HOS,011664,Compassus Hospice And Palliative Care-Birmingham,Vestavia Hills,AL,35242,1202,1227,67145,15437579,11451677,11451677,13136538,22,*,82,39,61,78,21,*,*,0,*,0,2.49,3,18,12,0,28,0,16,20,2,*,2,0,*,*,0,22266,1420,17482,833310,98
2023,FY,PROVIDER,HOS,011668,Aveanna Hospice Of Gadsden,Gadsden,AL,35901,104,117,14119,2978402,2075736,2075736,2437103,39,*,78,41,59,87,11,0,*,0,*,0,2.00,*,16,*,0,27,0,38,19,0,0,0,0,0,0,0,3249,379,3596,161805,100
2023,FY,PROVIDER,HOS,011669,Amedisys Hospice Of Florence,Florence,AL,35630,188,202,17375,4406485,2583927,2583927,3057570,23,*,81,44,56,87,12,*,0,0,*,0,2.31,*,15,7,0,23,0,36,14,*,0,*,0,0,*,0,4336,522,4632,200190,100
2023,FY,PROVIDER,HOS,011670,Enhabit Hospice Rainbow City,Rainbow City,AL,35906,209,216,18200,4855183,2802765,2802765,3272191,32,*,79,43,57,93,6,0,*,0,*,0,2.48,*,15,*,0,5,0,48,18,*,8,*,*,0,0,*,5912,1047,4663,366705,99
2023,FY,PROVIDER,HOS,011671,Alabama Hospice Care Of East Alabama,Anniston,AL,36201,52,55,7666,5678560,1095361,1095361,1299368,21,21,80,33,67,88,*,*,0,0,0,0,1.99,0,25,0,0,*,0,42,*,0,0,0,0,0,0,0,1988,266,2071,85380,99
2023,FY,PROVIDER,HOS,011673,Aveanna Hospice Of Montgomery,Montgomery,AL,36117,102,106,10002,2255313,1522597,1522597,1756883,40,*,83,44,56,61,34,*,*,0,*,*,2.54,*,16,*,0,30,0,36,*,*,0,0,0,0,0,0,2980,386,2595,163905,100
2023,FY,PROVIDER,HOS,011674,Gentiva Huntsville,Huntsville,AL,35805,814,858,84312,17128412,12647824,12647824,14850266,24,2,82,42,58,92,7,*,*,0,*,*,2.23,*,19,0,0,20,0,45,14,2,0,*,0,*,0,0,24285,3876,21709,1031190,100
2023,FY,PROVIDER,HOS,011675,Gentiva Hoover,Birmingham,AL,35243,1279,1380,167034,32372524,24918167,24918167,29012408,27,11,80,41,59,76,22,*,*,*,*,*,2.24,2,13,*,0,14,0,52,17,1,*,*,0,*,*,*,42688,4066,34387,1732935,99
2023,FY,PROVIDER,HOS,011676,Good Samaritan Hospice Of Madison,Madison,AL,35758,771,829,85038,18327186,12805218,12805218,14867980,24,*,81,40,60,86,12,*,*,0,*,*,2.19,0,19,6,0,28,0,40,10,*,0,*,0,*,0,0,21417,2762,16527,776130,100
2023,FY,PROVIDER,HOS,011677,Alabama Hospice Care Of Tuscaloosa,Northport,AL,35476,104,110,12581,7958943,1904838,1904838,2192248,40,*,80,48,52,62,38,*,0,0,*,0,2.77,0,12,*,*,26,0,43,*,*,0,*,0,0,0,0,3326,445,2333,144420,99
2023,FY,PROVIDER,HOS,011678,Compassus-Florence,Florence,AL,35634,297,311,32874,6676458,4979021,4979021,5783599,32,*,83,27,73,90,8,*,*,0,0,0,2.21,0,11,9,0,32,0,41,7,*,0,*,0,0,0,0,9715,945,7872,363795,100
2023,FY,PROVIDER,HOS,011680,First Choice Hospice-Ozark,Dothan,AL,36301,14,17,2049,916371,304152,304152,358934,*,0,81,*,*,100,0,0,0,0,0,0,2.43,0,*,0,0,*,0,*,*,*,0,0,0,0,0,0,539,90,565,26055,100
2023,FY,PROVIDER,HOS,011682,Enhabit Hospice - Huntsville,Madison,AL,35758,139,162,13887,3432493,2133527,2133527,2448734,21,0,82,40,60,85,12,*,*,0,0,*,1.98,0,11,*,0,37,0,36,*,*,*,*,0,0,0,0,3693,541,3103,207690,100
2023,FY,PROVIDER,HOS,011684,St Joseph Hospice Of South Alabama Llc,Mobile,AL,36607,185,195,16679,3765842,2595219,2595219,2987608,21,*,80,44,56,80,17,*,*,0,*,*,2.62,0,24,0,0,18,0,42,9,*,0,*,0,0,0,0,3990,685,3271,184785,99
2023,FY,PROVIDER,HOS,011685,Hospice Of Monroe County,Monroeville,AL,36460,53,55,3736,938846,569881,569881,675178,*,*,80,36,64,81,*,0,0,0,*,0,2.00,0,27,0,*,*,0,42,*,*,0,0,0,*,0,0,1013,112,1245,39240,99
2023,FY,PROVIDER,HOS,011686,Prohealth Hospice,Gadsden,AL,35903,741,797,59858,12541738,9341887,9341887,10834250,27,10,81,40,60,85,14,*,*,*,*,0,2.21,*,25,10,0,23,0,28,11,*,*,*,0,0,*,*,17228,2187,12724,778800,99
2023,FY,PROVIDER,HOS,041500,Washington Regional Hospice,Fayetteville,AR,72703,539,541,15187,5604750,3695727,3695727,4062312,24,4,81,43,57,96,*,*,*,*,*,*,2.67,2,29,3,*,8,0,33,11,4,*,*,0,*,5,*,6029,1103,3696,211980,90
2023,FY,PROVIDER,HOS,041501,Hospice Of The Ozarks,Mountain Home,AR,72653,513,516,24573,7029977,4054301,4054301,4662597,21,23,82,46,54,98,0,0,*,*,*,0,2.26,2,26,*,0,20,0,34,10,*,*,4,0,*,0,0,9681,1201,4557,405060,99
2023,FY,PROVIDER,HOS,041502,Area Agency On Aging Of Western Arkansas Inc,Fort Smith,AR,72902,76,81,9900,2696228,1512772,1512772,1741393,36,*,83,36,64,89,*,0,0,*,0,0,2.04,0,*,*,0,60,0,25,*,0,0,0,0,0,0,0,1696,424,4388,61200,99
2023,FY,PROVIDER,HOS,041503,Ouachita County Medical Center Hospice,Camden,AR,71701,93,97,7232,2535950,1147205,1147205,1319606,33,*,83,45,55,85,14,0,0,0,*,*,2.12,*,22,*,0,25,0,32,*,*,0,*,0,0,0,0,1992,426,2237,84900,99
2023,FY,PROVIDER,HOS,041504,Mercy Hospice,Fort Smith,AR,72903,815,825,22385,7227484,4280019,4280019,4922128,32,29,79,48,52,93,2,1,2,2,*,*,2.58,7,31,*,0,11,0,25,13,4,*,3,0,2,3,*,5646,770,7140,280755,97
2023,FY,PROVIDER,HOS,041507,Elite Hospice,Forrest City,AR,72335,227,234,20898,15179078,3227476,3227476,3707552,43,53,80,47,53,62,36,*,0,*,*,0,2.42,*,27,*,0,15,0,40,13,*,0,0,0,0,0,*,6558,561,3894,312105,100
2023,FY,PROVIDER,HOS,041510,Gentiva,Forrest City,AR,72335,223,228,23770,4915625,3683046,3683046,4214197,47,44,80,42,58,62,37,0,*,*,0,0,2.30,0,20,0,0,36,0,25,17,*,0,*,0,*,0,*,7482,648,5801,264255,99
2023,FY,PROVIDER,HOS,041511,Elite Hospice,Hot Springs,AR,71913,209,223,19052,14382142,3039087,3039087,3415671,29,*,81,43,57,91,7,0,0,0,*,*,2.60,0,32,*,0,14,0,39,10,*,0,*,0,0,0,*,4958,726,4753,178725,99
2023,FY,PROVIDER,HOS,041512,St Bernards Regional Med Ctr H,Jonesboro,AR,72401,649,654,13069,4472575,2478565,2478565,2860774,35,19,79,44,56,92,7,*,*,0,*,0,2.64,2,32,9,*,9,0,18,16,5,*,6,0,*,*,*,22499,1107,6635,414225,98
2023,FY,PROVIDER,HOS,041515,Visiting Nurses Agency Of Western Arkansas Inc,Mena,AR,71953,14,14,2475,621504,361971,361971,417040,*,*,83,*,*,93,0,0,0,0,*,*,1.74,0,*,0,0,*,0,*,*,0,0,0,0,0,0,0,569,85,677,21540,100
2023,FY,PROVIDER,HOS,041518,Arkansas Hospice Russellville,Russellville,AR,72801,472,498,33955,11901547,5639060,5639060,6458827,36,39,80,42,58,97,*,*,*,*,*,0,2.32,*,22,3,*,31,0,23,15,3,*,*,0,*,*,0,10965,2293,12273,461145,98
2023,FY,PROVIDER,HOS,041519,Hospice Home Care Of Pine Bluff Pllc,White Hall,AR,71602,159,162,14623,3845835,2283920,2283920,2625140,33,48,80,38,62,75,23,0,*,0,*,0,2.76,*,22,*,0,30,0,28,13,0,0,*,0,0,*,0,3104,948,4898,149580,99
2023,FY,PROVIDER,HOS,041520,Baptist Health Hospice Little Rock,Little Rock,AR,72210,673,681,31720,9336241,6036485,6036485,6718460,30,9,81,39,61,81,16,*,*,*,*,*,2.72,8,24,4,0,18,0,26,11,4,*,4,0,*,*,*,6932,758,5768,356430,96
2023,FY,PROVIDER,HOS,041521,Elite Hospice,Jonesboro,AR,72401,366,380,29172,21450405,4572507,4572507,5256202,41,11,78,43,57,88,10,0,*,0,*,*,2.67,*,22,3,*,19,0,26,26,*,0,*,0,*,*,*,8330,1298,5541,312885,99
2023,FY,PROVIDER,HOS,041522,Arkansas Hospice Inc,El Dorado,AR,71753,330,339,17058,5397240,2891929,2891929,3323474,38,9,82,36,64,78,20,*,*,*,*,*,2.35,*,21,15,0,25,0,21,11,*,*,4,0,*,0,0,4746,825,7911,203220,98
2023,FY,PROVIDER,HOS,041523,Hospice Home Care Of Monticello,Monticello,AR,71655,353,354,27091,7214137,4261505,4261505,4905212,37,94,80,41,59,73,27,0,*,0,*,0,2.45,*,26,10,0,25,0,26,6,3,0,*,0,*,*,*,5337,1713,10368,221175,99
2023,FY,PROVIDER,HOS,041524,Hospice Home Care Llc,Bryant,AR,72022,2177,2248,217566,56295388,34525846,34525846,38894523,27,19,81,40,60,90,8,*,1,*,*,*,2.32,1,17,4,*,35,0,28,13,2,*,1,0,0,*,*,42430,9859,68287,1855290,99
2023,FY,PROVIDER,HOS,041525,Encompass Health Hospice,Texarkana,AR,71854,271,290,30257,8169900,4893311,4893311,5412357,40,42,80,42,58,82,14,*,*,*,0,*,2.29,0,19,0,0,27,0,30,11,*,8,*,0,*,0,0,8023,1571,7978,407310,99
2023,FY,PROVIDER,HOS,041528,Gentiva,Russellville,AR,72801,525,563,62204,13136864,9475398,9475398,10936607,38,45,81,40,60,98,*,0,*,0,*,*,2.30,*,13,0,0,26,0,39,21,*,0,*,0,*,0,0,17528,2541,24854,650325,99
2023,FY,PROVIDER,HOS,041529,Circle Of Life Hospice,Springdale,AR,72762,1838,1873,113439,33464391,22276899,22276899,24567864,24,9,81,46,54,94,*,1,2,1,1,*,2.46,1,29,6,0,18,0,28,12,2,*,3,0,0,1,*,28055,4947,20549,1615065,96
2023,FY,PROVIDER,HOS,041531,Gentiva,Camden,AR,71701,112,116,11253,2351271,1741955,1741955,2005289,37,23,81,46,54,70,29,0,0,0,*,*,2.72,0,20,0,0,18,0,39,19,0,*,*,0,*,*,0,3575,446,2870,121950,99
2023,FY,PROVIDER,HOS,041532,Gentiva,Texarkana,AR,71854,267,288,31360,6252376,4874245,4874245,5543216,49,71,80,42,58,81,18,0,*,0,0,*,2.13,0,11,0,0,35,0,34,16,*,*,*,0,*,*,0,8974,468,5699,413910,99
2023,FY,PROVIDER,HOS,041534,Hospice Of The Hills,Harrison,AR,72601,134,134,4956,1476687,873057,873057,1001226,25,15,82,49,51,100,0,0,0,0,0,0,2.38,*,32,0,*,22,0,24,13,*,0,*,0,0,*,*,2323,122,1043,105225,96
2023,FY,PROVIDER,HOS,041535,Hospice Of Hope,Texarkana,AR,71854,184,189,7731,5193013,1717405,1717405,1859646,27,24,80,46,54,84,14,*,*,*,0,0,2.30,*,30,*,0,15,0,39,12,*,0,0,0,0,0,0,3279,309,1978,135345,92
2023,FY,PROVIDER,HOS,041537,Gentiva,Hot Springs,AR,71901,636,683,59755,12462779,9676424,9676424,10836392,35,4,81,38,62,93,5,*,*,*,*,*,2.31,*,17,0,0,27,0,36,15,2,*,2,0,*,0,*,13401,2301,14977,506580,99
2023,FY,PROVIDER,HOS,041538,Elite Hospice,Springdale,AR,72762,282,289,18018,13872890,3077239,3077239,3390580,45,7,81,40,60,91,*,*,*,*,*,*,2.67,*,15,7,*,18,0,33,20,*,0,*,0,*,*,*,4818,574,3919,182115,99
2023,FY,PROVIDER,HOS,041539,Gentiva,Batesville,AR,72501,228,233,23324,4729362,3613049,3613049,4168343,43,59,80,49,51,97,*,*,*,0,0,*,2.32,*,23,0,0,32,0,30,12,*,*,*,0,0,0,0,6231,767,5592,223710,100
2023,FY,PROVIDER,HOS,041547,Heart Of Hospice Llc,Fort Smith,AR,72903,980,1015,63271,95940131,10853181,10853181,12480657,37,18,80,46,54,91,2,1,2,3,*,*,2.80,*,22,3,0,18,0,35,14,3,*,*,0,2,*,*,21475,2478,33851,683355,97
2023,FY,PROVIDER,HOS,041550,Elite  Hospice,Bryant,AR,72022,199,206,13027,9865056,2171444,2171444,2411536,21,*,82,40,60,83,13,*,*,*,*,*,2.36,*,21,*,0,21,0,39,14,*,0,*,0,*,*,*,3353,771,4007,178080,99
2023,FY,PROVIDER,HOS,041552,Elite Hospice,Mountain Home,AR,72653,191,204,14054,9972843,2225028,2225028,2561800,29,53,79,48,52,97,0,*,0,*,*,0,2.46,*,20,0,0,11,0,38,18,*,*,*,*,*,*,*,4573,584,2271,165960,100
2023,FY,PROVIDER,HOS,041554,Baptist Health Home Health - Arkadelphia,Arkadelphia,AR,71923,67,69,4996,1345121,870672,870672,1001941,27,*,82,34,66,85,*,0,0,0,*,0,2.42,*,16,*,0,16,0,35,20,*,0,*,0,*,0,0,674,47,1434,27690,97
2023,FY,PROVIDER,HOS,041559,Elite Hospice,Mena,AR,71953,224,242,20455,17844662,3201930,3201930,3681430,29,94,79,46,54,97,*,0,*,*,0,0,2.47,*,23,*,0,19,0,33,18,*,*,*,0,*,0,*,5800,806,7236,267975,99
2023,FY,PROVIDER,HOS,041560,Affinity Hospice,White Hall,AR,71602,185,204,15956,3709597,2461674,2461674,2857382,45,29,77,48,52,64,35,0,*,0,*,0,2.80,0,23,10,0,26,0,24,15,*,*,*,0,0,*,0,4037,655,5046,180945,99
2023,FY,PROVIDER,HOS,041561,Gentiva,Little Rock,AR,72205,1474,1535,156140,32990446,24797518,24797518,27681323,38,9,82,34,66,84,15,*,*,*,*,*,2.28,1,14,*,*,31,0,39,12,1,*,1,0,*,*,0,43422,7155,40117,1374465,100
2023,FY,PROVIDER,HOS,041564,Arkansas Hospice Inc,North Little Rock,AR,72116,2478,2569,130295,46322669,23551776,23551776,26472670,32,15,80,42,58,86,12,*,1,*,*,*,2.52,1,25,4,0,25,0,24,12,4,*,2,*,1,1,*,38601,7853,47926,1466265,97
2023,FY,PROVIDER,HOS,041568,Legacy Hospice Inc,Osceola,AR,72370,208,211,15552,3290458,2427221,2427221,2791780,50,43,78,50,50,75,22,*,*,*,*,*,2.53,0,33,*,0,21,0,22,14,*,*,*,0,*,0,0,4361,1239,3654,202380,100
2023,FY,PROVIDER,HOS,041571,Legacy Hospice Of North Arkansas,Salem,AR,72576,978,995,80101,17102610,12652571,12652571,14559762,43,66,80,42,58,97,*,*,*,*,*,0,2.44,*,27,5,*,22,0,24,17,2,*,3,0,0,*,*,25424,5200,16760,1299330,99
2023,FY,PROVIDER,HOS,041572,Dierksen Memorial Hospice,Texarkana,AR,71854,328,345,34975,8036646,5643293,5643293,6281895,46,50,79,43,57,80,17,*,*,*,*,*,2.29,0,19,*,0,28,0,38,10,*,*,*,0,0,*,*,7301,1119,11795,366960,98
2023,FY,PROVIDER,HOS,041573,Enhabit Hospice,Magnolia,AR,71753,105,107,10610,2866532,1652267,1652267,1896686,40,*,80,46,54,69,30,0,*,0,0,*,1.98,0,16,13,0,28,0,31,*,*,*,*,0,0,0,0,3234,627,2644,153330,98
2023,FY,PROVIDER,HOS,041574,Caring Hands Hospice Inc,Batesville,AR,72501,104,108,6853,1579193,1076207,1076207,1244495,43,27,83,36,64,97,*,0,0,0,0,*,2.02,*,23,15,0,26,0,18,14,*,0,0,0,*,*,*,1694,497,1081,63330,100
